frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
98,0,0,1,4,green,255,E5
99,0,0,1,4,green,255,E5
100,0,0,1,4,green,255,E5
101,0,0,1,4,green,255,E5
102,0,0,1,4,green,255,E5
103,0,0,1,4,green,255,E5
104,0,0,1,4,green,255,E5
105,0,0,1,4,green,255,E5
106,0,0,1,4,green,255,E5
107,0,0,1,4,green,255,E5
108,0,0,1,4,green,255,E5
109,0,0,1,4,green,255,E5
110,0,0,1,4,green,255,E5
111,0,0,1,4,green,255,E5
112,0,0,1,4,green,255,E5
113,0,0,1,4,green,255,E5
114,0,1,0,4,green,255,E5
115,0,1,0,4,green,255,E5
116,0,1,0,4,green,255,E5
117,0,1,0,4,green,255,E5
118,0,1,0,4,green,255,E5
119,0,1,0,4,green,255,E5
120,0,1,0,4,green,255,E5
121,0,1,0,4,green,255,E5
122,0,1,0,4,green,255,E5
123,0,1,0,4,green,255,E5
124,0,1,0,4,green,255,E5
125,0,1,0,4,green,255,E5
126,0,1,0,4,green,255,E5
127,0,1,0,4,green,255,E5
128,0,1,0,4,green,255,E5
129,0,1,0,4,green,255,E5
130,0,1,0,4,green,255,E5
131,0,1,0,4,green,255,E5
132,0,1,0,4,green,255,E5
133,0,1,0,4,green,255,E5
134,0,1,0,4,green,255,E5
135,0,1,0,4,green,255,E5
136,0,1,0,4,green,255,E5
137,0,1,0,4,green,255,E5
138,0,1,0,4,green,255,E5
0,0,0,1,5,green,362,E5
1,0,0,1,5,green,362,E5
2,0,0,1,5,green,362,E5
3,0,0,1,5,green,362,E5
4,0,0,1,5,green,362,E5
5,0,0,1,5,green,362,E5
6,0,0,1,5,green,362,E5
7,0,0,1,5,green,362,E5
8,0,0,1,5,green,362,E5
9,0,0,1,5,green,362,E5
10,0,0,1,5,green,362,E5
11,0,0,1,5,green,362,E5
12,0,0,1,5,green,362,E5
13,0,0,1,5,green,362,E5
14,0,0,1,5,green,362,E5
15,0,0,1,5,green,362,E5
16,0,0,1,5,green,362,E5
17,0,0,1,5,green,362,E5
18,0,0,1,5,green,362,E5
19,0,0,1,5,green,362,E5
20,0,0,1,5,green,362,E5
21,0,0,1,5,green,362,E5
22,0,0,1,5,green,362,E5
23,0,0,1,5,green,362,E5
24,0,0,1,5,green,362,E5
25,0,0,1,5,green,362,E5
26,0,0,1,5,green,362,E5
27,0,0,1,5,green,362,E5
28,0,0,1,5,green,362,E5
29,0,0,1,5,green,362,E5
30,0,0,1,5,green,362,E5
31,0,0,1,5,green,362,E5
32,0,0,1,5,green,362,E5
33,0,0,1,5,green,362,E5
34,0,0,1,5,green,362,E5
35,0,0,1,5,green,362,E5
36,0,0,1,5,green,362,E5
37,0,0,1,5,green,362,E5
38,0,0,1,5,green,362,E5
39,0,0,1,5,green,362,E5
40,0,0,1,5,green,362,E5
41,0,0,1,5,green,362,E5
42,0,0,1,5,green,362,E5
43,0,0,1,5,green,362,E5
44,0,0,1,5,green,362,E5
45,0,0,1,5,green,362,E5
46,0,0,1,5,green,362,E5
47,0,0,1,5,green,362,E5
48,0,0,1,5,green,362,E5
49,0,0,1,5,green,362,E5
50,0,0,1,5,green,362,E5
51,0,0,1,5,green,362,E5
52,0,0,1,5,green,362,E5
53,0,0,1,5,green,362,E5
54,0,0,1,5,green,362,E5
55,0,1,0,5,green,362,E5
56,0,1,0,5,green,362,E5
57,0,1,0,5,green,362,E5
58,0,1,0,5,green,362,E5
59,0,1,0,5,green,362,E5
60,0,1,0,5,green,362,E5
61,0,1,0,5,green,362,E5
62,0,1,0,5,green,362,E5
63,0,1,0,5,green,362,E5
64,0,1,0,5,green,362,E5
65,0,1,0,5,green,362,E5
66,0,1,0,5,green,362,E5
67,0,1,0,5,green,362,E5
68,0,1,0,5,green,362,E5
69,0,1,0,5,green,362,E5
70,0,1,0,5,green,362,E5
71,0,1,0,5,green,362,E5
72,0,1,0,5,green,362,E5
73,0,1,0,5,green,362,E5
74,0,1,0,5,green,362,E5
75,0,1,0,5,green,362,E5
76,0,1,0,5,green,362,E5
77,0,1,0,5,green,362,E5
78,0,1,0,5,green,362,E5
79,0,1,0,5,green,362,E5
80,0,1,0,5,green,362,E5
81,0,1,0,5,green,362,E5
82,0,1,0,5,green,362,E5
83,0,1,0,5,green,362,E5
84,0,1,0,5,green,362,E5
85,0,1,0,5,green,362,E5
86,0,1,0,5,green,362,E5
87,0,1,0,5,green,362,E5
88,0,1,0,5,green,362,E5
89,0,1,0,5,green,362,E5
90,0,1,0,5,green,362,E5
91,0,1,0,5,green,362,E5
92,0,1,0,5,green,362,E5
93,0,1,0,5,green,362,E5
94,0,1,0,5,green,362,E5
95,0,1,0,5,green,362,E5
96,0,1,0,5,green,362,E5
97,0,1,0,5,green,362,E5
98,0,1,0,5,green,362,E5
99,0,1,0,5,green,362,E5
100,0,1,0,5,green,362,E5
101,0,1,0,5,green,362,E5
102,0,1,0,5,green,362,E5
103,0,1,0,5,green,362,E5
104,0,1,0,5,green,362,E5
105,0,1,0,5,green,362,E5
106,0,1,0,5,green,362,E5
107,0,1,0,5,green,362,E5
108,0,1,0,5,green,362,E5
109,0,1,0,5,green,362,E5
110,0,1,0,5,green,362,E5
111,0,1,0,5,green,362,E5
112,0,1,0,5,green,362,E5
113,0,1,0,5,green,362,E5
114,0,1,0,5,green,362,E5
115,0,1,0,5,green,362,E5
116,0,1,0,5,green,362,E5
117,0,1,0,5,green,362,E5
118,0,1,0,5,green,362,E5
119,0,1,0,5,green,362,E5
120,0,1,0,5,green,362,E5
121,0,1,0,5,green,362,E5
122,0,1,0,5,green,362,E5
123,0,1,0,5,green,362,E5
124,0,1,0,5,green,362,E5
125,0,1,0,5,green,362,E5
126,0,1,0,5,green,362,E5
127,0,1,0,5,green,362,E5
128,0,1,0,5,green,362,E5
129,0,1,0,5,green,362,E5
130,0,1,0,5,green,362,E5
131,0,1,0,5,green,362,E5
132,0,1,0,5,green,362,E5
133,0,1,0,5,green,362,E5
134,0,1,0,5,green,362,E5
135,0,1,0,5,green,362,E5
136,0,1,0,5,green,362,E5
137,0,1,0,5,green,362,E5
138,0,1,0,5,green,362,E5
0,0,0,1,6,green,352,E5
1,0,0,1,6,green,352,E5
2,0,0,1,6,green,352,E5
3,0,0,1,6,green,352,E5
4,0,0,1,6,green,352,E5
5,0,0,1,6,green,352,E5
6,0,0,1,6,green,352,E5
7,0,0,1,6,green,352,E5
8,0,0,1,6,green,352,E5
9,0,0,1,6,green,352,E5
10,0,0,1,6,green,352,E5
11,0,0,1,6,green,352,E5
12,0,0,1,6,green,352,E5
13,0,0,1,6,green,352,E5
14,0,0,1,6,green,352,E5
15,0,0,1,6,green,352,E5
16,0,0,1,6,green,352,E5
17,0,0,1,6,green,352,E5
18,0,0,1,6,green,352,E5
19,0,0,1,6,green,352,E5
20,0,0,1,6,green,352,E5
21,0,0,1,6,green,352,E5
22,0,0,1,6,green,352,E5
23,0,0,1,6,green,352,E5
24,0,0,1,6,green,352,E5
25,0,0,1,6,green,352,E5
26,0,0,1,6,green,352,E5
27,0,0,1,6,green,352,E5
28,0,0,1,6,green,352,E5
29,0,0,1,6,green,352,E5
30,0,0,1,6,green,352,E5
31,0,0,1,6,green,352,E5
32,0,0,1,6,green,352,E5
33,0,0,1,6,green,352,E5
34,0,0,1,6,green,352,E5
35,0,0,1,6,green,352,E5
36,0,0,1,6,green,352,E5
37,0,0,1,6,green,352,E5
38,0,0,1,6,green,352,E5
39,0,0,1,6,green,352,E5
40,0,0,1,6,green,352,E5
41,0,0,1,6,green,352,E5
42,0,0,1,6,green,352,E5
43,0,0,1,6,green,352,E5
44,0,0,1,6,green,352,E5
45,0,0,1,6,green,352,E5
46,0,1,0,6,green,352,E5
47,0,1,0,6,green,352,E5
48,0,1,0,6,green,352,E5
49,0,1,0,6,green,352,E5
50,0,1,0,6,green,352,E5
51,0,1,0,6,green,352,E5
52,0,1,0,6,green,352,E5
53,0,1,0,6,green,352,E5
54,0,1,0,6,green,352,E5
55,0,1,0,6,green,352,E5
56,0,1,0,6,green,352,E5
57,0,1,0,6,green,352,E5
58,0,1,0,6,green,352,E5
59,0,1,0,6,green,352,E5
60,0,1,0,6,green,352,E5
61,0,1,0,6,green,352,E5
62,0,1,0,6,green,352,E5
63,0,1,0,6,green,352,E5
64,0,1,0,6,green,352,E5
65,0,1,0,6,green,352,E5
66,0,1,0,6,green,352,E5
67,0,1,0,6,green,352,E5
68,0,1,0,6,green,352,E5
69,0,1,0,6,green,352,E5
70,0,1,0,6,green,352,E5
71,0,1,0,6,green,352,E5
72,0,1,0,6,green,352,E5
73,0,1,0,6,green,352,E5
74,0,1,0,6,green,352,E5
75,0,1,0,6,green,352,E5
76,0,1,0,6,green,352,E5
77,0,1,0,6,green,352,E5
78,0,1,0,6,green,352,E5
79,0,1,0,6,green,352,E5
80,0,1,0,6,green,352,E5
81,0,0,1,6,green,352,E5
82,1,0,0,6,green,352,E5
83,1,0,0,6,green,352,E5
84,1,0,0,6,green,352,E5
85,1,0,0,6,green,352,E5
86,1,0,0,6,green,352,E5
87,1,0,0,6,green,352,E5
88,1,0,0,6,green,352,E5
89,1,0,0,6,green,352,E5
90,1,0,0,6,green,352,E5
91,1,0,0,6,green,352,E5
92,0,1,0,6,green,352,E5
93,0,1,0,6,green,352,E5
94,0,1,0,6,green,352,E5
95,0,1,0,6,green,352,E5
96,0,1,0,6,green,352,E5
97,0,1,0,6,green,352,E5
98,0,1,0,6,green,352,E5
99,0,1,0,6,green,352,E5
100,0,1,0,6,green,352,E5
101,1,0,0,6,green,352,E5
102,1,0,0,6,green,352,E5
103,1,0,0,6,green,352,E5
104,1,0,0,6,green,352,E5
105,1,0,0,6,green,352,E5
106,1,0,0,6,green,352,E5
107,1,0,0,6,green,352,E5
108,0,1,0,6,green,352,E5
109,0,1,0,6,green,352,E5
110,0,1,0,6,green,352,E5
111,0,1,0,6,green,352,E5
112,0,1,0,6,green,352,E5
113,0,1,0,6,green,352,E5
114,0,1,0,6,green,352,E5
115,0,1,0,6,green,352,E5
116,0,1,0,6,green,352,E5
117,0,1,0,6,green,352,E5
118,0,1,0,6,green,352,E5
119,0,1,0,6,green,352,E5
120,0,1,0,6,green,352,E5
121,0,1,0,6,green,352,E5
122,0,1,0,6,green,352,E5
123,0,1,0,6,green,352,E5
